customer_id,first_item_added,last_item_added,discount_applied,item_category,number_of_items,total_price,shipping_region,abandoned_checkout,reason_for_abandonment
952876,2023-07-08 00:30:14,2023-07-08 01:25:14,False,Clothing,2,$172.2,Latin America,True,Payment Issues
700302,2023-06-18 21:28:18,2023-06-18 21:49:18,True,"Shoes, Clothing",4,$253.82,Asia,True,Price Comparison
401465,2023-06-14 21:20:49,2023-06-14 22:01:49,False,Shoes,5,$185.67,Latin America,True,High Shipping Costs
511020,2023-06-13 07:44:30,2023-06-13 07:44:30,False,Shoes,1,,Africa,True,High Shipping Costs
477609,2023-07-06 02:26:32,2023-07-06 03:11:32,False,"Accessories, Clothing",4,$251.36,Europe,True,Changed Mind
255329,2023-07-10 09:42:03,2023-07-10 09:42:03,True,Shoes,1,$57.48,Asia,False,
771330,2023-06-19 01:07:54,2023-06-19 01:12:54,False,Accessories,2,$190.64,,True,Payment Issues
119619,2023-06-15 04:13:18,2023-06-15 04:51:18,False,Shoes,4,$356.16,Europe,False,
900637,2023-06-14 21:01:58,2023-06-14 21:42:58,True,Accessories,2,,Others,False,
110951,2023-06-13 18:38:41,2023-06-13 18:40:41,True,Accessories,2,$60.19,Africa,True,Payment Issues
668697,2023-07-08 16:05:29,2023-07-08 17:01:29,False,"Clothing, Shoes, Accessories",5,$402.27,Europe,True,Price Comparison
421485,2023-07-08 04:25:42,2023-07-08 04:28:42,False,"Clothing, Shoes",4,$370.3,Europe,True,Price Comparison
887323,2023-06-13 10:04:51,2023-06-13 10:35:51,False,"Accessories, Clothing",3,$257.3,Others,False,
724342,2023-06-15 01:11:29,2023-06-15 01:11:29,False,Accessories,1,$32.45,Latin America,False,
465435,2023-06-17 09:11:37,2023-06-17 10:06:37,True,Shoes,4,$416.58,Others,True,High Shipping Costs
79137,2023-07-07 04:07:50,2023-07-07 04:34:50,True,"Clothing, Accessories, Shoes",2,$55.02,Africa,True,Payment Issues
91830,2023-07-02 11:53:48,2023-07-02 12:43:48,True,Shoes,3,,Latin America,False,
205615,2023-06-29 19:27:21,2023-06-29 20:15:21,True,Shoes,2,$62.99,Latin America,True,High Shipping Costs
316135,2023-06-19 03:49:50,2023-06-19 04:39:50,False,Clothing,4,$122.03,Latin America,True,Payment Issues
125837,2023-06-15 20:03:37,2023-06-15 20:35:37,True,Clothing,5,$124.53,Others,True,Payment Issues
893020,2023-07-09 08:31:12,2023-07-09 09:29:12,False,Accessories,4,$91.18,Europe,True,Payment Issues
679891,2023-06-26 23:41:33,2023-06-27 00:11:33,False,Shoes,2,$154.15,Europe,True,Price Comparison
477825,2023-06-15 15:02:40,2023-06-15 15:05:40,True,Clothing,3,$63.83,North America,True,Payment Issues
166594,2023-06-20 16:25:59,2023-06-20 17:11:59,True,"Shoes, Accessories, Clothing",4,$138.12,Asia,True,Changed Mind
442898,2023-07-06 17:22:35,2023-07-06 18:03:35,True,Shoes,9,$701.78,North America,False,
955356,2023-07-06 03:35:40,2023-07-06 04:10:40,True,"Clothing, Accessories",4,$351.99,Asia,True,Price Comparison
617655,2023-06-23 23:44:09,2023-06-23 23:44:09,False,Shoes,1,$17.72,,True,Changed Mind
366936,2023-07-09 02:01:56,2023-07-09 02:01:56,False,Accessories,1,$92.36,Africa,True,Payment Issues
539436,2023-06-24 00:23:42,2023-06-24 01:18:42,False,Shoes,4,$407.7,Europe,True,Price Comparison
304081,2023-07-01 14:56:03,2023-07-01 14:59:03,True,Shoes,2,$72.57,Asia,True,High Shipping Costs
998401,2023-07-07 19:06:46,2023-07-07 19:27:46,True,"Shoes, Accessories, Clothing",4,$266.41,Others,True,Price Comparison
812653,2023-06-30 05:36:36,2023-06-30 06:36:36,False,"Shoes, Accessories, Clothing",7,$364.02,Latin America,False,
988497,2023-06-14 10:51:20,2023-06-14 11:50:20,True,Shoes,10,$392.89,Others,False,
657721,2023-06-20 14:39:26,2023-06-20 15:03:26,False,"Accessories, Shoes",5,$101.5,North America,False,
378863,2023-07-02 03:48:37,2023-07-02 03:51:37,True,"Clothing, Shoes, Accessories",5,$365.79,Others,True,Price Comparison
388419,2023-06-26 02:40:08,2023-06-26 03:17:08,False,Accessories,4,$72.53,Others,False,
836504,2023-07-07 10:50:25,2023-07-07 11:29:25,False,"Accessories, Clothing",5,$530.93,North America,True,Changed Mind
443247,2023-06-25 10:31:29,2023-06-25 11:25:29,False,"Clothing, Accessories",7,$722.04,Latin America,False,
964051,2023-06-19 18:36:36,2023-06-19 19:13:36,False,Accessories,2,$28.49,Latin America,True,Payment Issues
987110,2023-07-04 06:07:16,2023-07-04 06:07:16,False,Clothing,1,$106.89,North America,True,Price Comparison
596619,2023-07-06 19:20:55,2023-07-06 20:18:55,True,Shoes,4,$205.94,Latin America,True,Payment Issues
668180,2023-07-02 08:06:14,2023-07-02 08:06:14,True,Shoes,1,$66.74,North America,True,Price Comparison
885740,2023-06-21 18:52:45,2023-06-21 18:52:45,False,Shoes,1,$86.98,Latin America,True,Price Comparison
859478,2023-07-01 12:31:48,2023-07-01 12:55:48,True,Accessories,3,$249.14,Asia,True,Price Comparison
560772,2023-07-10 12:48:03,2023-07-10 12:48:03,False,Shoes,1,$110.19,,True,Price Comparison
193894,2023-06-28 12:37:35,2023-06-28 13:29:35,True,Shoes,3,$96.21,Asia,True,Price Comparison
629419,2023-06-15 22:52:18,2023-06-15 22:52:18,False,Clothing,1,$83.28,Asia,True,High Shipping Costs
993130,2023-06-19 00:18:58,2023-06-19 00:55:58,True,"Shoes, Clothing",3,$53.67,Africa,True,Price Comparison
711505,2023-07-02 17:52:20,2023-07-02 18:15:20,True,Clothing,10,$537.37,Africa,False,
201248,2023-06-17 07:04:19,2023-06-17 07:31:19,False,Shoes,4,,North America,True,Payment Issues
411592,2023-06-28 21:33:47,2023-06-28 22:04:47,False,Shoes,2,$142.96,Africa,True,Price Comparison
874197,2023-07-08 03:43:32,2023-07-08 03:47:32,False,"Clothing, Accessories",4,$161.28,Asia,True,Price Comparison
608373,2023-07-05 09:44:32,2023-07-05 09:44:32,False,Accessories,1,$46.97,Others,True,Price Comparison
318903,2023-07-11 11:23:35,2023-07-11 11:23:35,True,Accessories,1,$89.69,North America,True,Price Comparison
285744,2023-07-02 06:08:26,2023-07-02 06:37:26,True,"Accessories, Shoes, Clothing",2,$62.78,Latin America,False,
189513,2023-06-13 14:55:50,2023-06-13 15:28:50,True,"Accessories, Clothing, Shoes",3,$34.38,Others,True,Price Comparison
653981,2023-07-04 12:55:03,2023-07-04 13:12:03,False,"Shoes, Clothing",5,$188.18,Europe,True,Price Comparison
784666,2023-06-16 01:50:12,2023-06-16 02:27:12,True,Accessories,5,$433.27,Europe,True,Price Comparison
512245,2023-06-29 22:59:43,2023-06-29 23:40:43,True,Clothing,5,$287.14,Latin America,True,Price Comparison
857387,2023-06-28 01:38:38,2023-06-28 02:31:38,False,"Shoes, Clothing, Accessories",3,$205.08,Europe,True,Price Comparison
946774,2023-06-28 03:23:45,2023-06-28 03:55:45,True,"Clothing, Shoes, Accessories",3,$42.82,Africa,True,High Shipping Costs
19914,2023-07-04 15:48:23,2023-07-04 16:09:23,True,Clothing,2,$131.18,Latin America,True,Price Comparison
81705,2023-07-05 20:53:32,2023-07-05 21:26:32,False,Shoes,4,$274.99,Latin America,False,
590001,2023-06-21 16:40:10,2023-06-21 17:21:10,False,"Clothing, Accessories",3,$200.33,Africa,True,Changed Mind
961913,2023-06-26 08:28:52,2023-06-26 08:36:52,False,"Accessories, Clothing",5,$481.6,Asia,True,Payment Issues
614513,2023-06-16 11:34:38,2023-06-16 11:47:38,False,Shoes,5,$167.67,Europe,True,Payment Issues
597094,2023-06-27 05:31:54,2023-06-27 05:31:54,True,Shoes,1,$38.29,Latin America,True,Payment Issues
41396,2023-07-07 02:54:58,2023-07-07 03:49:58,False,Shoes,2,$66.44,Others,True,Payment Issues
929770,2023-06-30 05:39:02,2023-06-30 05:39:02,True,Shoes,1,$80.22,North America,True,Price Comparison
366072,2023-06-23 16:38:34,2023-06-23 17:03:34,True,"Accessories, Shoes",5,$421.99,Asia,True,Price Comparison
58648,2023-06-12 22:38:39,2023-06-12 23:11:39,True,Accessories,4,$156.9,Europe,True,High Shipping Costs
563977,2023-06-28 23:57:28,2023-06-29 00:42:28,True,"Clothing, Accessories",5,$423.42,Asia,False,
287070,2023-06-15 00:04:28,2023-06-15 00:24:28,False,"Shoes, Accessories, Clothing",2,$106.3,Europe,True,Price Comparison
57603,2023-07-11 10:13:00,2023-07-11 10:26:00,False,"Accessories, Clothing, Shoes",3,$293.43,North America,True,Payment Issues
464764,2023-06-14 08:03:20,2023-06-14 08:13:20,False,Accessories,5,$63.75,North America,True,Price Comparison
551313,2023-06-23 22:28:51,2023-06-23 23:23:51,True,Clothing,5,$84.59,Others,True,Payment Issues
156175,2023-07-01 22:51:44,2023-07-01 22:51:44,True,Clothing,1,$47.05,Others,True,Price Comparison
323926,2023-07-10 02:37:03,2023-07-10 02:51:03,False,"Accessories, Clothing, Shoes",7,$433.63,Latin America,False,
534267,2023-07-11 07:08:32,2023-07-11 07:53:32,False,"Shoes, Accessories",8,$183.75,North America,False,
150339,2023-06-13 02:06:49,2023-06-13 02:55:49,True,"Accessories, Shoes, Clothing",5,$415.9,Europe,True,Price Comparison
777141,2023-07-10 00:30:09,2023-07-10 00:43:09,False,Accessories,4,$335.02,Asia,True,Payment Issues
561711,2023-06-20 20:23:41,2023-06-20 21:02:41,False,Shoes,3,$83.6,Africa,True,High Shipping Costs
543902,2023-06-24 06:54:50,2023-06-24 07:18:50,False,Accessories,4,$279.97,North America,False,
824007,2023-06-26 09:12:47,2023-06-26 09:57:47,False,"Shoes, Clothing, Accessories",3,$30.82,Latin America,True,Price Comparison
38338,2023-06-23 00:43:13,2023-06-23 01:30:13,True,"Shoes, Clothing",2,$28.81,Latin America,True,High Shipping Costs
891375,2023-06-15 18:42:55,2023-06-15 19:30:55,False,Accessories,2,$23.11,Latin America,True,Changed Mind
57062,2023-07-06 18:33:40,2023-07-06 19:08:40,True,Clothing,3,$166.08,Europe,True,Payment Issues
336255,2023-06-15 02:46:51,2023-06-15 03:29:51,True,Accessories,4,$287.68,Others,True,Changed Mind
567160,2023-07-02 07:20:31,2023-07-02 08:01:31,False,Clothing,5,$261.87,Others,True,Payment Issues
610045,2023-06-30 07:13:29,2023-06-30 08:07:29,True,"Shoes, Clothing",4,$198.16,Europe,True,Changed Mind
325730,2023-06-25 11:25:34,2023-06-25 11:33:34,False,"Clothing, Accessories",2,$81.15,Africa,True,Price Comparison
653444,2023-07-04 19:54:11,2023-07-04 20:13:11,True,"Clothing, Accessories, Shoes",4,$170.28,North America,True,Payment Issues
449241,2023-06-15 04:53:23,2023-06-15 04:53:23,False,Accessories,1,$17.11,,True,Changed Mind
58849,2023-06-18 15:07:28,2023-06-18 15:11:28,True,"Clothing, Accessories",2,$176.76,Africa,True,High Shipping Costs
431408,2023-06-24 22:36:54,2023-06-24 23:18:54,True,"Clothing, Shoes, Accessories",2,$219.79,Africa,True,Payment Issues
318219,2023-06-16 04:50:57,2023-06-16 05:18:57,False,Accessories,3,$26.88,North America,True,Price Comparison
315542,2023-07-10 20:38:19,2023-07-10 21:28:19,True,Accessories,3,$181.69,Latin America,True,Price Comparison
642287,2023-07-05 12:16:18,2023-07-05 12:36:18,True,"Accessories, Shoes",3,$195.57,Others,False,
133911,2023-06-23 14:45:22,2023-06-23 14:49:22,False,"Shoes, Accessories",2,$157.67,Europe,True,Price Comparison
14305,2023-06-23 06:46:47,2023-06-23 06:46:47,False,Accessories,1,$49.7,North America,True,High Shipping Costs
825112,2023-06-27 00:09:51,2023-06-27 00:57:51,True,Accessories,3,$111.27,Africa,True,High Shipping Costs
118632,2023-07-06 06:23:23,2023-07-06 06:23:23,True,Clothing,1,$68.3,Others,False,
969986,2023-06-19 02:21:30,2023-06-19 02:21:30,False,Shoes,1,$45.15,Asia,True,Payment Issues
509496,2023-06-17 17:15:56,2023-06-17 18:13:56,False,"Shoes, Clothing, Accessories",5,$454.39,Africa,True,Price Comparison
776345,2023-06-15 00:38:55,2023-06-15 01:06:55,True,Shoes,5,$239.36,Europe,True,Price Comparison
280703,2023-06-18 08:29:34,2023-06-18 09:25:34,False,"Accessories, Clothing, Shoes",5,$441.29,North America,True,Price Comparison
652029,2023-06-28 21:54:42,2023-06-28 22:12:42,True,Shoes,2,$165.77,Latin America,True,Price Comparison
968776,2023-06-28 15:10:03,2023-06-28 15:50:03,True,Accessories,3,$48.22,Asia,True,Price Comparison
395495,2023-07-07 11:41:27,2023-07-07 12:11:27,True,"Shoes, Accessories, Clothing",7,,Others,False,
474913,2023-07-08 11:21:15,2023-07-08 11:40:15,False,Shoes,2,$59.87,Latin America,True,Price Comparison
684932,2023-06-14 19:57:18,2023-06-14 20:18:18,False,Shoes,2,$147.85,North America,True,Price Comparison
361754,2023-07-08 08:29:33,2023-07-08 09:26:33,False,"Shoes, Accessories",3,$207.85,Latin America,True,Payment Issues
418589,2023-07-08 05:26:06,2023-07-08 05:37:06,True,Accessories,4,$226.95,Others,True,Price Comparison
463590,2023-06-30 21:05:11,2023-06-30 21:28:11,False,"Shoes, Clothing, Accessories",2,$72.03,Others,True,Price Comparison
803516,2023-06-24 00:50:50,2023-06-24 01:30:50,False,"Shoes, Clothing, Accessories",5,$242.15,Asia,True,Payment Issues
732410,2023-07-04 16:43:25,2023-07-04 17:04:25,False,Accessories,2,$87.1,North America,False,
817184,2023-06-26 02:16:44,2023-06-26 02:51:44,True,"Shoes, Clothing",4,$158.87,Latin America,False,
853782,2023-06-24 11:59:12,2023-06-24 12:54:12,False,"Clothing, Accessories",4,$267.46,Europe,True,Price Comparison
991353,2023-06-30 00:15:35,2023-06-30 00:21:35,True,"Clothing, Accessories, Shoes",4,$232.91,North America,True,High Shipping Costs
285112,2023-06-23 09:48:03,2023-06-23 10:13:03,True,"Shoes, Clothing, Accessories",9,$830.84,North America,False,
829953,2023-06-25 20:01:21,2023-06-25 20:27:21,False,Shoes,2,$169.43,Others,True,High Shipping Costs
944380,2023-06-20 20:03:30,2023-06-20 20:03:30,False,Shoes,1,$72.77,,True,Price Comparison
671188,2023-07-02 00:47:24,2023-07-02 01:02:24,True,Clothing,5,$194.26,Latin America,True,High Shipping Costs
131764,2023-07-08 16:00:34,2023-07-08 16:39:34,True,Clothing,5,$178.49,Latin America,True,Price Comparison
540476,2023-06-25 17:53:10,2023-06-25 18:40:10,True,"Shoes, Clothing, Accessories",3,$100.03,North America,True,Price Comparison
472898,2023-06-16 13:03:23,2023-06-16 13:03:23,True,Clothing,1,$40.32,Asia,True,Price Comparison
683172,2023-06-21 13:20:01,2023-06-21 13:35:01,True,Shoes,4,$125.3,Others,True,Price Comparison
393,2023-07-01 11:50:40,2023-07-01 11:55:40,False,Clothing,2,$86.35,Latin America,True,Payment Issues
784199,2023-06-14 16:21:53,2023-06-14 16:46:53,False,Accessories,2,$83.65,Europe,True,Price Comparison
623863,2023-06-16 11:44:17,2023-06-16 12:42:17,False,Shoes,3,$301.48,Europe,True,Payment Issues
363646,2023-07-09 19:45:08,2023-07-09 20:42:08,False,Clothing,4,$49.99,Latin America,True,Payment Issues
672527,2023-07-07 06:50:42,2023-07-07 07:32:42,True,"Accessories, Clothing",2,$102.38,Others,True,Price Comparison
341020,2023-06-19 01:08:24,2023-06-19 01:08:24,False,Accessories,1,$85.19,Latin America,True,Price Comparison
242279,2023-07-04 15:30:00,2023-07-04 16:24:00,True,Clothing,2,$67.19,Others,True,Price Comparison
673172,2023-06-28 01:43:33,2023-06-28 01:43:33,True,Accessories,1,$91.18,Europe,True,Price Comparison
755285,2023-06-24 14:51:18,2023-06-24 14:59:18,False,Clothing,2,$93.7,North America,True,Price Comparison
990121,2023-06-16 20:31:44,2023-06-16 21:31:44,False,Accessories,3,$53.3,Europe,True,Payment Issues
11045,2023-06-17 04:51:03,2023-06-17 05:19:03,True,Shoes,9,$848.36,Others,False,
910483,2023-06-23 08:33:36,2023-06-23 08:56:36,True,Shoes,4,$237.51,Africa,True,Payment Issues
136301,2023-07-06 20:20:33,2023-07-06 20:48:33,True,"Accessories, Shoes",2,$138.47,Europe,False,
258228,2023-06-13 15:16:33,2023-06-13 15:35:33,True,Accessories,5,$184.55,Africa,False,
297036,2023-06-20 02:49:02,2023-06-20 03:42:02,True,Shoes,3,$43.69,Others,True,Changed Mind
161930,2023-07-05 15:17:33,2023-07-05 15:17:33,False,Shoes,1,$79.06,Latin America,True,Price Comparison
669189,2023-07-07 03:20:27,2023-07-07 03:46:27,False,"Shoes, Accessories, Clothing",4,$134.32,Europe,True,Changed Mind
322208,2023-06-15 10:43:51,2023-06-15 11:24:51,True,Clothing,5,$59.72,Latin America,True,Price Comparison
907149,2023-06-23 07:45:20,2023-06-23 07:56:20,False,"Shoes, Accessories, Clothing",8,$153.68,Latin America,False,
771471,2023-07-06 08:00:50,2023-07-06 08:00:50,True,Accessories,1,$37.9,Europe,True,Price Comparison
393331,2023-06-16 05:47:27,2023-06-16 06:09:27,True,Shoes,2,$120.38,,True,Changed Mind
229511,2023-06-19 19:55:04,2023-06-19 19:55:04,False,Accessories,1,$49.07,Africa,False,
910550,2023-06-19 21:44:58,2023-06-19 22:36:58,True,Clothing,2,$104.01,Others,True,Payment Issues
249495,2023-06-30 12:02:02,2023-06-30 12:29:02,True,"Accessories, Shoes",4,$253.15,North America,True,Payment Issues
11733,2023-06-15 09:27:27,2023-06-15 09:54:27,True,Accessories,4,$315.12,Asia,True,Changed Mind
389465,2023-06-28 10:16:18,2023-06-28 11:03:18,True,Shoes,4,$93.33,Others,True,Price Comparison
733788,2023-06-30 18:40:13,2023-06-30 19:02:13,True,Accessories,3,$64.97,North America,True,Payment Issues
488242,2023-06-19 00:07:03,2023-06-19 00:21:03,True,Shoes,4,$155.19,Africa,True,Price Comparison
497093,2023-06-29 14:01:56,2023-06-29 14:04:56,True,Shoes,7,$274.3,Europe,False,
233262,2023-06-19 17:07:42,2023-06-19 17:08:42,True,"Shoes, Clothing",6,$110.69,Others,False,
236854,2023-06-26 18:48:15,2023-06-26 19:07:15,True,Shoes,3,$202.25,Latin America,False,
18519,2023-07-06 10:12:38,2023-07-06 10:12:38,False,Shoes,1,$56.17,North America,True,Price Comparison
313519,2023-07-10 02:09:35,2023-07-10 02:49:35,True,"Accessories, Shoes",5,$418.32,,True,Price Comparison
613364,2023-07-03 13:49:41,2023-07-03 14:08:41,True,"Clothing, Shoes, Accessories",2,$32.2,Africa,True,Price Comparison
752198,2023-07-09 22:44:41,2023-07-09 22:44:41,True,Clothing,1,$33.0,Asia,True,Changed Mind
48228,2023-06-13 13:17:18,2023-06-13 14:09:18,False,Shoes,3,$46.39,Europe,False,
596544,2023-06-27 11:49:06,2023-06-27 12:35:06,True,"Shoes, Clothing, Accessories",2,,Asia,True,Price Comparison
458724,2023-07-05 05:26:39,2023-07-05 06:16:39,False,Shoes,7,$356.53,North America,False,
790201,2023-07-05 04:23:34,2023-07-05 05:09:34,False,Clothing,4,$297.06,Africa,True,Price Comparison
531871,2023-07-01 04:40:06,2023-07-01 04:40:06,False,Shoes,1,$80.91,Latin America,True,Price Comparison
909179,2023-06-13 21:27:42,2023-06-13 21:38:42,True,Accessories,3,$265.29,Europe,True,Changed Mind
588451,2023-06-27 03:43:08,2023-06-27 04:16:08,False,Clothing,4,$188.62,Africa,True,Price Comparison
708477,2023-07-02 22:35:04,2023-07-02 23:32:04,False,"Shoes, Accessories, Clothing",2,$31.93,Africa,False,
894661,2023-06-30 05:42:08,2023-06-30 06:35:08,True,Accessories,2,$106.56,Others,False,
807946,2023-06-15 17:10:16,2023-06-15 17:10:16,True,Shoes,1,$52.99,,True,Changed Mind
185713,2023-06-19 10:57:48,2023-06-19 10:58:48,False,"Clothing, Accessories, Shoes",2,$55.79,North America,True,Price Comparison
613902,2023-07-06 07:16:47,2023-07-06 07:21:47,False,Clothing,4,$242.65,Europe,True,Payment Issues
333858,2023-06-29 23:12:41,2023-06-29 23:39:41,False,"Shoes, Accessories",3,$297.38,Others,True,Price Comparison
872553,2023-07-02 07:33:20,2023-07-02 07:34:20,False,"Accessories, Shoes",4,$184.96,Africa,True,Payment Issues
800379,2023-06-28 22:17:22,2023-06-28 23:09:22,True,Clothing,6,$426.17,North America,False,
446699,2023-06-22 00:29:10,2023-06-22 01:08:10,False,Clothing,5,$176.81,Europe,True,Price Comparison
704262,2023-06-21 11:56:04,2023-06-21 12:25:04,False,"Accessories, Shoes",5,$436.76,Europe,True,Payment Issues
259583,2023-06-30 09:09:47,2023-06-30 10:07:47,True,"Accessories, Clothing, Shoes",4,$208.53,Latin America,True,Payment Issues
613962,2023-06-28 14:48:21,2023-06-28 14:48:21,True,Shoes,1,$14.85,Africa,True,Price Comparison
321725,2023-06-24 23:08:40,2023-06-24 23:44:40,True,"Shoes, Accessories",4,$291.03,Latin America,True,Price Comparison
12052,2023-06-27 10:01:38,2023-06-27 10:38:38,False,Clothing,4,$131.26,Africa,True,Price Comparison
929904,2023-06-23 10:31:20,2023-06-23 10:32:20,False,"Shoes, Accessories",3,$49.51,Latin America,True,High Shipping Costs
102265,2023-06-26 02:50:02,2023-06-26 03:23:02,False,"Clothing, Accessories, Shoes",4,$88.22,Africa,True,High Shipping Costs
542649,2023-06-30 11:09:35,2023-06-30 11:38:35,True,Clothing,5,$40.91,Europe,True,Price Comparison
761029,2023-07-03 17:28:59,2023-07-03 17:48:59,True,Accessories,5,$384.94,Africa,True,Payment Issues
974807,2023-07-02 22:03:06,2023-07-02 22:15:06,False,"Shoes, Clothing",9,$390.86,Latin America,False,
854394,2023-07-10 07:27:02,2023-07-10 08:01:02,False,"Accessories, Shoes, Clothing",2,,North America,False,
542363,2023-06-20 14:11:37,2023-06-20 14:11:37,True,Clothing,1,$68.22,Asia,True,Payment Issues
829498,2023-06-15 18:27:29,2023-06-15 18:35:29,False,Shoes,5,$335.98,North America,True,Payment Issues
678590,2023-06-27 08:08:31,2023-06-27 08:19:31,False,"Accessories, Shoes",3,$74.2,Asia,True,Price Comparison
805348,2023-06-16 12:52:28,2023-06-16 13:37:28,False,"Accessories, Shoes, Clothing",3,$55.3,Others,True,Price Comparison
156689,2023-07-07 02:20:57,2023-07-07 02:35:57,False,"Shoes, Clothing, Accessories",5,$125.2,North America,False,
526370,2023-07-04 15:50:07,2023-07-04 15:50:07,False,Shoes,1,$10.83,Asia,True,Payment Issues
116668,2023-07-05 20:26:50,2023-07-05 21:06:50,False,"Clothing, Accessories",4,$214.58,Asia,True,High Shipping Costs
485324,2023-06-15 20:30:34,2023-06-15 21:10:34,False,"Accessories, Clothing, Shoes",5,$267.5,,True,Price Comparison
44149,2023-07-02 04:34:44,2023-07-02 04:34:44,False,Clothing,1,$10.09,Europe,True,Payment Issues
909776,2023-06-20 02:15:27,2023-06-20 02:22:27,True,Accessories,4,$194.91,Latin America,True,Price Comparison
926057,2023-06-15 12:52:14,2023-06-15 13:26:14,True,Clothing,5,$434.61,Asia,True,High Shipping Costs
425844,2023-07-05 00:58:20,2023-07-05 01:11:20,True,"Clothing, Accessories, Shoes",4,$252.83,Africa,True,Price Comparison
221025,2023-07-04 21:30:49,2023-07-04 22:23:49,True,Accessories,9,$122.66,,False,
453787,2023-06-13 19:47:44,2023-06-13 20:40:44,False,"Shoes, Clothing, Accessories",2,$140.93,Others,True,Payment Issues
883686,2023-06-22 20:47:29,2023-06-22 21:08:29,True,"Accessories, Shoes",9,$636.39,Latin America,False,
92771,2023-06-30 17:43:03,2023-06-30 18:33:03,False,"Shoes, Accessories",2,$64.98,Asia,True,Changed Mind
802400,2023-06-26 11:05:54,2023-06-26 11:53:54,False,"Accessories, Shoes",5,$87.29,Others,True,High Shipping Costs
873344,2023-07-10 19:23:16,2023-07-10 19:57:16,True,"Shoes, Accessories, Clothing",2,$175.02,North America,True,High Shipping Costs
801258,2023-07-06 07:50:20,2023-07-06 08:35:20,True,"Clothing, Shoes",2,$118.27,Others,True,Price Comparison
279325,2023-06-16 02:39:18,2023-06-16 03:01:18,True,Clothing,3,$219.56,Others,True,Price Comparison
205759,2023-07-06 09:50:41,2023-07-06 10:21:41,False,Accessories,4,$82.35,Latin America,True,Payment Issues
390742,2023-06-17 21:56:52,2023-06-17 22:26:52,True,"Clothing, Accessories",3,$170.15,Latin America,False,
935095,2023-06-15 06:48:10,2023-06-15 06:48:10,False,Accessories,1,$83.56,Africa,True,Price Comparison
403247,2023-07-10 12:53:22,2023-07-10 13:34:22,False,"Shoes, Clothing",3,$90.8,Africa,True,Price Comparison
891119,2023-06-29 12:32:07,2023-06-29 12:54:07,True,"Accessories, Clothing",3,$290.29,Africa,True,Price Comparison
677749,2023-06-29 05:48:12,2023-06-29 06:18:12,True,Accessories,4,$55.95,Latin America,False,
154875,2023-06-18 02:02:45,2023-06-18 02:02:45,True,Shoes,1,$78.15,North America,True,Price Comparison
666106,2023-06-29 18:24:55,2023-06-29 18:42:55,False,Accessories,5,$73.05,Europe,True,Payment Issues
664300,2023-06-26 06:38:43,2023-06-26 06:42:43,True,"Clothing, Accessories, Shoes",5,$152.03,Africa,True,Payment Issues
739880,2023-06-27 13:30:22,2023-06-27 14:02:22,False,"Shoes, Accessories, Clothing",4,$197.69,Africa,False,
915633,2023-06-15 07:56:38,2023-06-15 08:49:38,True,"Accessories, Shoes",5,$125.59,Others,False,
409495,2023-06-26 21:49:48,2023-06-26 21:49:48,True,Clothing,1,$85.42,Asia,True,Price Comparison
703605,2023-07-01 10:58:17,2023-07-01 11:09:17,True,Clothing,8,$427.48,Asia,False,
173394,2023-06-24 11:18:09,2023-06-24 11:58:09,True,"Clothing, Accessories, Shoes",2,$79.28,,True,High Shipping Costs
689507,2023-06-30 17:34:18,2023-06-30 17:48:18,False,Shoes,4,$139.26,Asia,True,Payment Issues
452093,2023-07-06 00:09:12,2023-07-06 00:09:12,False,Shoes,1,$64.18,Africa,True,Price Comparison
796743,2023-07-11 00:33:32,2023-07-11 01:20:32,True,Clothing,2,$55.19,Others,True,Price Comparison
136859,2023-06-20 09:21:10,2023-06-20 09:49:10,False,Shoes,4,$53.66,North America,False,
503155,2023-06-28 18:44:24,2023-06-28 19:13:24,False,Accessories,2,$157.58,Others,True,Payment Issues
61166,2023-06-29 14:29:36,2023-06-29 15:04:36,True,"Clothing, Shoes",2,$36.41,North America,False,
874309,2023-06-15 17:05:24,2023-06-15 17:29:24,False,"Clothing, Accessories",2,$32.21,Africa,False,
951288,2023-06-13 03:54:06,2023-06-13 03:54:06,False,Accessories,1,$21.12,Latin America,True,Payment Issues
298377,2023-07-09 19:51:38,2023-07-09 20:48:38,True,Clothing,3,$103.55,Africa,False,
890069,2023-07-03 02:23:53,2023-07-03 03:00:53,True,Accessories,4,$173.22,Latin America,True,Price Comparison
727349,2023-07-10 00:15:33,2023-07-10 00:39:33,False,"Accessories, Clothing, Shoes",3,$120.29,Europe,True,Price Comparison
163855,2023-07-03 22:29:13,2023-07-03 23:12:13,True,"Accessories, Shoes, Clothing",2,$112.63,Europe,True,Changed Mind
442620,2023-07-02 03:08:51,2023-07-02 03:08:51,True,Clothing,1,$14.92,Others,True,High Shipping Costs
257082,2023-06-14 04:57:50,2023-06-14 05:05:50,False,Accessories,9,$164.98,Europe,False,
346331,2023-06-29 06:51:20,2023-06-29 07:34:20,False,"Shoes, Accessories, Clothing",5,$246.12,,True,Price Comparison
159955,2023-06-26 16:41:31,2023-06-26 17:25:31,False,"Shoes, Accessories",4,$375.11,Latin America,True,Payment Issues
111333,2023-06-23 23:20:25,2023-06-24 00:06:25,True,Accessories,2,$159.81,,True,Price Comparison
211974,2023-06-14 22:45:11,2023-06-14 22:45:11,True,Shoes,1,$53.95,Asia,True,Price Comparison
