customer_id,first_item_added,last_item_added,discount_applied,item_category,number_of_items,total_price,shipping_region,abandoned_checkout,reason_for_abandonment
436967,2023-07-04 02:31:45,2023-07-04 03:13:45,False,Clothing,3,$87.15,Europe,False,
641156,2023-06-20 06:41:28,2023-06-20 07:09:28,False,Accessories,5,$274.49,Latin America,True,Price Comparison
494174,2023-06-16 16:16:46,2023-06-16 17:03:46,False,Accessories,3,$348.48,North America,True,Payment Issues
887098,2023-06-23 21:27:58,2023-06-23 21:33:58,False,Accessories,6,$274.37,Latin America,True,Payment Issues
306721,2023-07-05 06:13:40,2023-07-05 06:42:40,True,Shoes,6,$63.33,Africa,False,
525452,2023-07-07 01:09:56,2023-07-07 01:37:56,True,Clothing,6,$442.15,Latin America,True,Price Comparison
129758,2023-06-30 00:21:09,2023-06-30 00:44:09,True,Shoes,6,$274.13,Asia,False,
909175,2023-06-29 11:59:51,2023-06-29 12:03:51,True,"Shoes, Accessories, Clothing",6,,Europe,True,Changed Mind
359863,2023-07-03 01:15:03,2023-07-03 01:27:03,False,"Accessories, Shoes",3,$158.48,North America,True,Price Comparison
499525,2023-07-03 12:10:45,2023-07-03 13:04:45,False,"Accessories, Shoes",7,$411.28,Europe,True,High Shipping Costs
878822,2023-06-26 00:51:57,2023-06-26 00:56:57,False,Shoes,2,$57.0,Asia,True,Payment Issues
548887,2023-06-22 06:47:57,2023-06-22 07:22:57,True,"Shoes, Clothing, Accessories",5,$65.58,Asia,False,
279474,2023-07-04 02:48:11,2023-07-04 02:57:11,True,"Shoes, Accessories",6,$466.47,Africa,True,Price Comparison
39338,2023-07-09 10:12:12,2023-07-09 10:16:12,True,"Shoes, Accessories, Clothing",9,$849.33,Europe,False,
133656,2023-06-27 00:47:57,2023-06-27 00:52:57,False,"Shoes, Accessories, Clothing",8,$640.97,Africa,False,
26026,2023-06-25 09:31:29,2023-06-25 10:10:29,False,"Shoes, Clothing, Accessories",3,$239.93,Europe,True,Price Comparison
270466,2023-06-14 17:29:03,2023-06-14 17:38:03,False,"Shoes, Clothing",5,$192.82,Latin America,True,Changed Mind
361074,2023-07-07 12:25:41,2023-07-07 13:11:41,False,"Accessories, Shoes, Clothing",5,,Asia,True,Price Comparison
274843,2023-06-21 08:14:53,2023-06-21 08:22:53,False,Shoes,3,$70.99,Latin America,True,Price Comparison
180009,2023-06-29 23:48:48,2023-06-30 00:06:48,False,"Clothing, Accessories",5,$386.37,Europe,True,Changed Mind
987164,2023-06-24 13:58:15,2023-06-24 14:47:15,True,Shoes,3,$220.15,Latin America,True,Changed Mind
799677,2023-06-20 09:14:30,2023-06-20 09:20:30,False,"Shoes, Clothing",4,$49.99,Latin America,True,Price Comparison
133971,2023-07-10 01:49:02,2023-07-10 02:26:02,False,Accessories,8,$465.74,Others,True,Price Comparison
72209,2023-06-29 00:15:59,2023-06-29 00:24:59,False,Clothing,3,$152.51,Africa,True,Payment Issues
55705,2023-07-02 05:42:47,2023-07-02 06:37:47,True,"Shoes, Clothing, Accessories",3,$101.28,Europe,True,Payment Issues
993142,2023-07-12 12:54:25,2023-07-12 12:54:25,False,Shoes,1,$74.14,Asia,False,
774239,2023-06-30 02:33:28,2023-06-30 03:16:28,False,Clothing,4,$116.28,Others,True,Price Comparison
693550,2023-06-17 07:48:24,2023-06-17 08:09:24,False,Shoes,6,$470.98,Africa,True,Price Comparison
296731,2023-06-19 21:04:46,2023-06-19 21:39:46,False,Accessories,4,$46.59,Europe,True,High Shipping Costs
569428,2023-07-02 04:38:07,2023-07-02 04:42:07,True,Clothing,2,$164.31,Latin America,True,Price Comparison
867442,2023-06-19 09:48:44,2023-06-19 10:31:44,True,Accessories,4,$329.58,Europe,False,
950036,2023-06-13 18:27:26,2023-06-13 18:37:26,False,"Shoes, Accessories, Clothing",5,$232.24,Asia,True,Price Comparison
109742,2023-07-11 06:27:37,2023-07-11 06:31:37,True,Clothing,2,$61.07,Africa,False,
983076,2023-06-28 20:24:23,2023-06-28 20:52:23,True,Clothing,3,$115.21,Asia,False,
341619,2023-06-21 14:15:02,2023-06-21 14:59:02,False,"Shoes, Clothing",3,$192.01,Others,False,
511433,2023-06-26 15:45:39,2023-06-26 16:02:39,False,"Accessories, Shoes, Clothing",3,$129.87,North America,False,
937316,2023-06-25 07:11:10,2023-06-25 07:18:10,False,Clothing,4,,Asia,True,High Shipping Costs
711285,2023-06-16 10:05:44,2023-06-16 11:03:44,False,"Shoes, Accessories, Clothing",5,$87.47,Africa,True,High Shipping Costs
544657,2023-07-07 21:06:30,2023-07-07 21:30:30,False,Shoes,4,,North America,True,Changed Mind
165871,2023-06-16 07:52:31,2023-06-16 07:59:31,False,Accessories,5,$300.96,Latin America,False,
45886,2023-07-06 23:16:29,2023-07-06 23:45:29,False,"Shoes, Clothing, Accessories",6,$198.86,Latin America,True,High Shipping Costs
423275,2023-06-16 01:20:50,2023-06-16 01:46:50,False,"Accessories, Shoes, Clothing",6,$466.98,Latin America,True,Payment Issues
315546,2023-06-22 09:12:26,2023-06-22 10:07:26,False,"Clothing, Shoes, Accessories",5,$446.22,Europe,True,Changed Mind
173771,2023-06-19 08:14:22,2023-06-19 08:17:22,False,"Accessories, Clothing, Shoes",8,$96.24,Latin America,True,Price Comparison
230152,2023-06-24 02:21:51,2023-06-24 03:03:51,False,Shoes,6,$548.13,Asia,True,Price Comparison
351180,2023-06-16 11:24:51,2023-06-16 12:04:51,False,"Clothing, Accessories, Shoes",6,$243.66,Asia,True,Payment Issues
408866,2023-07-08 20:23:29,2023-07-08 20:27:29,True,"Clothing, Accessories",3,$173.93,Europe,False,
960157,2023-07-09 23:42:52,2023-07-10 00:09:52,False,Shoes,4,$188.7,Asia,False,
110729,2023-06-16 03:03:48,2023-06-16 03:54:48,False,"Shoes, Accessories",4,$61.22,Africa,True,Price Comparison
202148,2023-06-20 19:45:42,2023-06-20 20:27:42,True,"Accessories, Clothing, Shoes",2,$82.87,North America,False,
942606,2023-06-30 21:01:29,2023-06-30 21:09:29,True,"Shoes, Clothing, Accessories",5,$101.08,Europe,True,Price Comparison
209409,2023-06-17 02:13:55,2023-06-17 03:00:55,False,"Clothing, Shoes",2,$125.1,North America,False,
537342,2023-06-14 04:09:39,2023-06-14 05:01:39,True,Accessories,6,$302.24,Africa,False,
18178,2023-07-09 07:18:47,2023-07-09 07:32:47,True,Clothing,3,$178.62,Africa,False,
914818,2023-06-22 18:33:45,2023-06-22 18:56:45,False,Clothing,7,$533.67,North America,True,Payment Issues
68062,2023-06-29 07:03:14,2023-06-29 07:23:14,True,"Accessories, Clothing, Shoes",2,$117.14,Europe,True,Price Comparison
62059,2023-06-21 00:07:10,2023-06-21 00:26:10,False,"Clothing, Shoes",6,$157.58,North America,True,Payment Issues
78953,2023-07-08 04:41:38,2023-07-08 04:43:38,False,"Accessories, Shoes",6,$399.36,Europe,True,Price Comparison
277451,2023-07-06 22:05:47,2023-07-06 22:38:47,True,"Clothing, Accessories",8,$437.43,,False,
630997,2023-06-20 16:30:51,2023-06-20 16:56:51,False,Clothing,4,$106.24,Latin America,True,Changed Mind
10844,2023-07-01 13:30:59,2023-07-01 13:44:59,False,Shoes,3,$245.77,Asia,False,
801518,2023-06-15 07:24:07,2023-06-15 08:18:07,False,Accessories,5,$450.23,Others,False,
678224,2023-06-19 02:29:42,2023-06-19 02:32:42,True,"Accessories, Shoes",4,$70.29,Latin America,True,Price Comparison
859225,2023-07-12 17:17:34,2023-07-12 17:54:34,True,"Shoes, Accessories",9,$742.04,Europe,False,
640858,2023-06-25 20:40:20,2023-06-25 20:48:20,False,Clothing,6,$143.42,,True,High Shipping Costs
535936,2023-07-11 03:01:26,2023-07-11 03:54:26,False,"Accessories, Clothing, Shoes",2,$128.97,Latin America,False,
581566,2023-06-14 20:26:54,2023-06-14 20:29:54,True,Accessories,7,$603.04,Africa,False,
358612,2023-06-28 02:19:06,2023-06-28 02:46:06,True,"Shoes, Accessories, Clothing",5,$366.3,,False,
651442,2023-06-27 23:37:53,2023-06-28 00:28:53,True,Accessories,5,$143.33,Africa,False,
67687,2023-07-06 15:10:14,2023-07-06 15:47:14,False,"Accessories, Shoes, Clothing",6,$588.71,North America,False,
784638,2023-06-22 03:37:15,2023-06-22 03:58:15,True,"Clothing, Shoes",4,$280.9,Europe,False,
132681,2023-06-22 03:40:46,2023-06-22 04:14:46,False,"Shoes, Clothing, Accessories",6,$54.86,Africa,True,Price Comparison
72951,2023-07-11 20:43:35,2023-07-11 21:18:35,False,"Shoes, Accessories, Clothing",6,$350.07,Latin America,True,Price Comparison
606327,2023-07-12 07:51:26,2023-07-12 08:37:26,False,"Shoes, Clothing, Accessories",4,$261.08,Asia,True,Price Comparison
210681,2023-06-27 21:49:11,2023-06-27 22:01:11,False,"Clothing, Shoes, Accessories",6,$122.8,North America,True,Price Comparison
113229,2023-06-26 23:20:12,2023-06-27 00:12:12,False,Shoes,5,$167.1,Europe,False,
79516,2023-06-23 03:47:44,2023-06-23 04:23:44,False,Clothing,4,$250.22,Asia,True,Price Comparison
386577,2023-06-22 20:22:41,2023-06-22 21:08:41,True,Accessories,4,$164.29,Asia,True,Payment Issues
799567,2023-06-27 15:37:38,2023-06-27 16:22:38,True,Accessories,7,$318.5,Europe,True,Payment Issues
390370,2023-06-15 08:09:59,2023-06-15 08:21:59,False,"Clothing, Accessories",6,$346.41,Europe,False,
877923,2023-06-24 06:51:40,2023-06-24 06:57:40,True,"Shoes, Clothing",6,$447.75,North America,True,High Shipping Costs
939852,2023-07-12 10:57:10,2023-07-12 11:39:10,False,"Clothing, Accessories, Shoes",5,$451.74,Others,True,Price Comparison
23084,2023-06-29 19:33:19,2023-06-29 20:26:19,False,Shoes,5,$338.93,Latin America,True,Price Comparison
546516,2023-06-24 00:51:01,2023-06-24 01:20:01,True,Clothing,3,$62.61,Europe,True,Price Comparison
198307,2023-07-09 11:46:34,2023-07-09 11:48:34,True,Shoes,7,$603.97,Latin America,False,
808073,2023-06-28 07:02:39,2023-06-28 07:32:39,False,Clothing,4,$188.04,Others,True,Price Comparison
320053,2023-06-16 04:49:38,2023-06-16 05:27:38,False,Shoes,2,$154.03,Africa,True,Price Comparison
432994,2023-06-23 02:29:08,2023-06-23 02:53:08,True,"Shoes, Clothing, Accessories",5,$284.84,Asia,True,Price Comparison
378110,2023-06-30 17:47:30,2023-06-30 18:07:30,True,"Accessories, Shoes, Clothing",5,$146.25,Others,False,
168654,2023-06-29 02:48:05,2023-06-29 03:38:05,True,Accessories,5,$139.96,Africa,True,Price Comparison
225305,2023-06-20 16:19:58,2023-06-20 16:43:58,False,Shoes,8,$121.88,Africa,False,
849184,2023-06-29 22:25:18,2023-06-29 22:29:18,False,"Clothing, Shoes, Accessories",2,$94.43,Africa,True,Price Comparison
225114,2023-06-19 22:55:05,2023-06-19 23:52:05,False,Clothing,3,$85.09,Asia,False,
342369,2023-06-30 13:17:02,2023-06-30 13:36:02,True,"Accessories, Shoes",3,$258.89,North America,True,High Shipping Costs
122525,2023-06-20 12:29:19,2023-06-20 12:29:19,False,Shoes,1,,Others,False,
942888,2023-07-12 13:36:24,2023-07-12 14:14:24,True,Accessories,4,$361.56,Europe,True,Payment Issues
921151,2023-07-07 13:51:56,2023-07-07 14:30:56,False,"Clothing, Shoes, Accessories",5,$526.25,Europe,True,High Shipping Costs
393688,2023-06-15 15:41:19,2023-06-15 16:28:19,True,"Shoes, Clothing",5,$473.0,Africa,True,Price Comparison
644939,2023-06-19 06:43:32,2023-06-19 07:41:32,False,Clothing,3,$79.02,Others,True,Payment Issues
379383,2023-07-03 21:42:15,2023-07-03 21:47:15,False,Accessories,6,$151.23,Others,True,Price Comparison
724426,2023-06-17 19:24:26,2023-06-17 19:54:26,False,Shoes,5,$256.16,Latin America,True,Price Comparison
49342,2023-07-12 07:35:25,2023-07-12 07:55:25,False,Accessories,5,$156.0,Africa,True,Payment Issues
274397,2023-06-18 18:32:54,2023-06-18 19:02:54,False,"Clothing, Shoes, Accessories",7,$272.85,Latin America,False,
324759,2023-06-16 20:29:53,2023-06-16 21:28:53,False,Accessories,2,$165.6,North America,False,
712144,2023-07-07 19:11:26,2023-07-07 19:27:26,False,Shoes,2,$144.22,Africa,True,Payment Issues
424469,2023-06-21 14:39:04,2023-06-21 15:12:04,False,Clothing,5,$99.13,Europe,True,Payment Issues
851643,2023-06-19 06:51:34,2023-06-19 07:23:34,False,"Shoes, Clothing, Accessories",5,$84.98,Asia,True,Price Comparison
720311,2023-06-21 20:36:56,2023-06-21 20:39:56,False,Clothing,4,$231.79,Africa,True,Price Comparison
524539,2023-06-22 12:19:34,2023-06-22 12:42:34,False,Clothing,4,$210.13,Africa,True,High Shipping Costs
108714,2023-07-07 01:34:55,2023-07-07 02:16:55,False,"Clothing, Accessories, Shoes",5,$307.64,Latin America,True,Price Comparison
958765,2023-07-06 11:44:42,2023-07-06 12:42:42,False,Shoes,3,$189.55,Asia,True,Price Comparison
260750,2023-07-04 14:27:33,2023-07-04 15:21:33,False,"Shoes, Accessories",3,$102.81,North America,True,Changed Mind
849579,2023-06-23 23:28:25,2023-06-24 00:14:25,False,Shoes,3,$258.81,Latin America,True,Price Comparison
674938,2023-07-10 03:44:02,2023-07-10 04:10:02,True,"Accessories, Shoes",4,$286.09,North America,True,High Shipping Costs
265790,2023-06-26 22:42:17,2023-06-26 22:45:17,False,Accessories,6,$198.06,North America,True,High Shipping Costs
824049,2023-07-10 05:34:36,2023-07-10 05:37:36,True,"Clothing, Accessories",6,$66.31,Europe,False,
373293,2023-06-29 12:51:38,2023-06-29 13:22:38,True,"Shoes, Clothing",2,$86.87,Asia,True,Changed Mind
676684,2023-06-17 18:44:27,2023-06-17 19:12:27,False,"Accessories, Clothing, Shoes",3,$36.36,Others,True,Payment Issues
554949,2023-07-02 07:23:25,2023-07-02 07:35:25,False,"Accessories, Clothing",5,$90.85,Latin America,True,Price Comparison
237472,2023-06-28 02:42:56,2023-06-28 02:46:56,True,Clothing,2,$121.15,Europe,True,Price Comparison
771359,2023-07-04 22:17:39,2023-07-04 22:23:39,True,Clothing,2,$60.29,Europe,True,Payment Issues
473185,2023-07-02 12:29:00,2023-07-02 12:43:00,True,"Accessories, Shoes",6,$235.91,North America,False,
574195,2023-06-28 14:31:35,2023-06-28 15:05:35,False,"Clothing, Shoes",9,,Europe,False,
802918,2023-07-11 18:34:31,2023-07-11 19:14:31,True,"Clothing, Shoes",4,$166.73,North America,True,High Shipping Costs
435163,2023-07-11 09:39:48,2023-07-11 09:45:48,False,Clothing,3,$101.82,Others,True,Price Comparison
207541,2023-06-18 06:16:09,2023-06-18 07:05:09,True,Clothing,8,$467.64,Asia,True,High Shipping Costs
433559,2023-07-08 00:00:12,2023-07-08 00:38:12,True,"Shoes, Clothing",5,$305.29,Asia,False,
909114,2023-06-25 07:49:20,2023-06-25 08:30:20,False,Clothing,4,$219.56,Others,True,High Shipping Costs
470384,2023-06-13 19:14:38,2023-06-13 19:44:38,False,"Shoes, Clothing, Accessories",2,$156.54,Others,True,Price Comparison
608097,2023-06-22 07:43:46,2023-06-22 07:49:46,True,"Accessories, Shoes, Clothing",2,$90.29,North America,False,
439308,2023-06-23 11:54:47,2023-06-23 12:26:47,False,Clothing,4,$215.55,,True,Price Comparison
22624,2023-06-23 09:26:55,2023-06-23 09:59:55,True,"Accessories, Shoes",5,$72.67,Europe,True,Price Comparison
915570,2023-06-17 02:18:16,2023-06-17 02:46:16,True,"Clothing, Shoes",2,$92.1,Africa,False,
517277,2023-06-16 20:40:34,2023-06-16 21:16:34,False,"Shoes, Clothing, Accessories",4,$209.55,Latin America,True,Payment Issues
522401,2023-07-05 02:34:06,2023-07-05 03:11:06,False,"Shoes, Clothing, Accessories",2,$145.37,Africa,True,High Shipping Costs
500954,2023-07-02 14:50:53,2023-07-02 15:31:53,False,Accessories,5,$131.8,Others,True,Price Comparison
409086,2023-07-07 20:03:48,2023-07-07 20:39:48,False,Accessories,4,$373.33,Latin America,True,High Shipping Costs
947260,2023-07-02 13:31:02,2023-07-02 14:12:02,True,"Clothing, Accessories",6,$572.63,North America,True,Payment Issues
796718,2023-07-05 13:31:34,2023-07-05 14:21:34,True,"Accessories, Shoes, Clothing",7,$112.65,North America,True,Price Comparison
950973,2023-07-04 02:35:28,2023-07-04 03:27:28,False,Shoes,5,$158.97,Africa,True,Price Comparison
814810,2023-07-05 21:40:27,2023-07-05 22:01:27,True,Accessories,2,$123.71,Others,True,Price Comparison
96865,2023-06-15 20:17:14,2023-06-15 20:30:14,False,"Clothing, Shoes, Accessories",4,$138.54,Africa,True,Price Comparison
340065,2023-07-12 00:45:39,2023-07-12 01:13:39,True,"Shoes, Accessories",2,$30.2,Africa,True,High Shipping Costs
935745,2023-07-02 07:40:19,2023-07-02 08:30:19,False,"Shoes, Accessories",6,,Europe,True,Price Comparison
810080,2023-06-18 08:49:16,2023-06-18 08:57:16,False,Accessories,6,$366.69,Africa,True,Price Comparison
22305,2023-07-12 02:26:38,2023-07-12 03:00:38,False,"Clothing, Shoes, Accessories",3,$251.56,Latin America,True,Changed Mind
4561,2023-07-12 10:48:40,2023-07-12 11:28:40,True,Shoes,5,$305.43,Asia,False,
174492,2023-06-24 18:13:27,2023-06-24 19:03:27,False,"Clothing, Accessories, Shoes",6,$346.99,Others,True,Payment Issues
817983,2023-06-23 01:45:08,2023-06-23 02:12:08,True,Accessories,6,$186.69,North America,True,Payment Issues
508696,2023-07-02 14:08:46,2023-07-02 14:20:46,False,Accessories,2,$120.51,Europe,True,Payment Issues
895570,2023-06-19 06:55:45,2023-06-19 07:35:45,False,"Clothing, Accessories, Shoes",3,$133.27,Asia,True,Price Comparison
256777,2023-06-25 05:42:57,2023-06-25 05:43:57,True,"Accessories, Shoes",6,$245.37,Africa,False,
30338,2023-06-23 07:33:07,2023-06-23 08:32:07,False,Clothing,6,$613.69,Others,True,Price Comparison
206011,2023-07-09 21:19:11,2023-07-09 21:55:11,True,Clothing,6,$165.13,Others,False,
328174,2023-06-28 21:18:52,2023-06-28 22:17:52,False,Shoes,3,$151.6,Europe,True,Price Comparison
990255,2023-06-29 08:01:34,2023-06-29 08:36:34,True,"Clothing, Shoes",5,$479.08,Others,False,
232203,2023-06-23 06:38:35,2023-06-23 06:38:35,True,Shoes,1,,Others,False,
817967,2023-06-26 00:35:17,2023-06-26 00:40:17,False,Shoes,4,$336.51,Asia,True,Payment Issues
378095,2023-06-25 05:20:15,2023-06-25 05:44:15,True,Accessories,3,$241.9,Africa,True,Price Comparison
16619,2023-06-22 19:17:18,2023-06-22 20:09:18,False,Clothing,2,$185.01,North America,True,Price Comparison
33364,2023-06-22 14:48:08,2023-06-22 14:55:08,False,"Accessories, Shoes, Clothing",6,$574.6,Africa,True,Price Comparison
886535,2023-07-09 06:53:37,2023-07-09 07:21:37,False,"Shoes, Accessories",4,$299.65,Others,True,Payment Issues
886522,2023-06-17 15:30:12,2023-06-17 15:35:12,False,Accessories,8,$805.5,Latin America,True,Price Comparison
146374,2023-07-06 05:48:47,2023-07-06 05:57:47,False,Clothing,7,$540.82,Europe,True,Payment Issues
824478,2023-07-02 14:48:40,2023-07-02 15:47:40,True,"Clothing, Shoes, Accessories",2,$91.89,Europe,True,Changed Mind
595304,2023-07-06 05:35:55,2023-07-06 05:48:55,False,Shoes,5,$325.99,Asia,True,Price Comparison
352761,2023-06-18 14:56:12,2023-06-18 15:54:12,False,"Accessories, Shoes, Clothing",7,$762.42,,False,
508761,2023-06-24 19:48:29,2023-06-24 20:46:29,False,"Accessories, Clothing, Shoes",5,$357.4,North America,True,High Shipping Costs
99249,2023-07-04 11:09:52,2023-07-04 11:18:52,False,"Shoes, Accessories",3,$69.95,Asia,True,Price Comparison
739200,2023-06-23 11:38:42,2023-06-23 12:04:42,True,"Accessories, Shoes, Clothing",6,$103.41,North America,False,
785518,2023-06-30 21:49:00,2023-06-30 22:42:00,False,Clothing,4,$77.94,Europe,False,
732286,2023-07-08 21:45:36,2023-07-08 21:50:36,False,"Shoes, Accessories, Clothing",3,$128.17,Europe,False,
85146,2023-06-17 01:04:24,2023-06-17 01:07:24,False,Clothing,6,$429.81,Europe,True,Payment Issues
274214,2023-06-14 10:23:42,2023-06-14 10:55:42,False,"Shoes, Accessories",2,$53.05,Europe,False,
872649,2023-06-30 19:38:41,2023-06-30 20:35:41,False,"Accessories, Shoes, Clothing",5,$74.07,,True,High Shipping Costs
574449,2023-07-08 16:25:09,2023-07-08 16:26:09,False,Shoes,6,,,False,
912778,2023-07-11 20:52:35,2023-07-11 21:44:35,False,"Shoes, Clothing, Accessories",5,$529.25,Africa,True,Payment Issues
948704,2023-06-17 09:47:42,2023-06-17 10:18:42,False,"Accessories, Clothing, Shoes",7,$494.41,Europe,True,Price Comparison
409847,2023-07-05 16:59:42,2023-07-05 17:19:42,True,Clothing,5,$165.42,,True,Payment Issues
977125,2023-06-24 18:14:54,2023-06-24 19:07:54,False,"Shoes, Clothing",5,$266.53,Latin America,True,Payment Issues
782522,2023-07-04 03:13:42,2023-07-04 04:03:42,False,"Clothing, Accessories, Shoes",2,$194.4,Europe,False,
193426,2023-06-26 01:15:09,2023-06-26 01:29:09,False,Shoes,2,$130.87,Europe,True,Payment Issues
949137,2023-07-12 05:06:58,2023-07-12 05:41:58,False,"Accessories, Clothing",3,$303.05,Asia,True,Price Comparison
759371,2023-06-25 08:24:42,2023-06-25 08:57:42,False,"Shoes, Clothing, Accessories",5,$399.94,Latin America,True,Payment Issues
190638,2023-06-17 05:05:18,2023-06-17 05:45:18,False,Accessories,4,$266.83,Europe,True,Price Comparison
93671,2023-06-20 07:54:49,2023-06-20 07:58:49,False,Shoes,3,$245.71,Others,True,Changed Mind
277408,2023-07-09 13:41:55,2023-07-09 14:34:55,False,Clothing,3,$216.28,Asia,True,Payment Issues
702140,2023-07-07 02:16:15,2023-07-07 03:00:15,False,"Clothing, Shoes, Accessories",3,$35.31,Europe,True,Payment Issues
536021,2023-07-05 23:43:57,2023-07-05 23:51:57,False,"Shoes, Accessories, Clothing",5,$243.31,Europe,True,Changed Mind
474378,2023-07-07 06:26:35,2023-07-07 07:00:35,False,Clothing,3,$305.71,Europe,True,High Shipping Costs
158735,2023-07-03 18:35:36,2023-07-03 19:24:36,True,"Shoes, Accessories",7,$296.15,Asia,False,
497827,2023-06-22 18:00:14,2023-06-22 18:11:14,True,Accessories,2,$74.3,Others,True,Changed Mind
163833,2023-07-09 07:43:23,2023-07-09 07:50:23,False,"Shoes, Accessories, Clothing",5,$279.38,Others,True,High Shipping Costs
463149,2023-07-06 08:37:31,2023-07-06 08:57:31,False,"Accessories, Shoes",6,$441.46,Others,True,Changed Mind
532311,2023-07-07 09:12:07,2023-07-07 09:58:07,True,Clothing,4,$63.56,Asia,True,Price Comparison
494613,2023-06-30 20:37:50,2023-06-30 20:45:50,False,"Clothing, Accessories",6,$392.67,Asia,True,Price Comparison
32209,2023-06-28 13:20:46,2023-06-28 13:39:46,False,"Clothing, Shoes",3,$121.16,Others,True,Price Comparison
149514,2023-07-02 08:21:45,2023-07-02 08:50:45,True,Clothing,2,$111.4,Others,True,Changed Mind
521013,2023-06-20 13:25:00,2023-06-20 13:53:00,True,Accessories,2,$62.05,,False,
281450,2023-06-22 12:00:54,2023-06-22 12:09:54,False,"Accessories, Clothing",2,$96.8,Others,True,High Shipping Costs
163463,2023-06-29 14:36:33,2023-06-29 14:46:33,False,Accessories,4,$79.68,Europe,True,Payment Issues
162372,2023-06-26 19:50:43,2023-06-26 20:03:43,True,"Clothing, Accessories",8,$213.47,North America,False,
658638,2023-07-10 23:04:30,2023-07-10 23:42:30,False,Clothing,3,$69.82,Others,True,Price Comparison
104110,2023-06-20 14:27:47,2023-06-20 15:02:47,False,"Clothing, Shoes",5,$189.5,Asia,True,Payment Issues
896855,2023-07-04 22:11:38,2023-07-04 22:20:38,False,"Shoes, Clothing, Accessories",3,$178.12,Others,True,Price Comparison
270891,2023-06-23 12:11:35,2023-06-23 12:19:35,False,"Clothing, Shoes, Accessories",3,$84.75,Others,True,Changed Mind
33832,2023-06-15 21:57:09,2023-06-15 22:53:09,False,Accessories,2,$39.43,Latin America,True,Price Comparison
321846,2023-06-29 17:08:28,2023-06-29 17:42:28,False,"Accessories, Clothing, Shoes",6,$279.14,,True,High Shipping Costs
154814,2023-06-14 03:48:02,2023-06-14 04:36:02,False,"Accessories, Shoes",2,$160.44,Others,True,Changed Mind
804271,2023-06-20 10:57:15,2023-06-20 11:13:15,True,"Shoes, Accessories, Clothing",5,$99.66,,True,Payment Issues
440171,2023-07-03 21:35:02,2023-07-03 21:35:02,False,Clothing,1,$62.11,Asia,False,
851341,2023-06-26 05:29:53,2023-06-26 06:20:53,True,Shoes,5,$371.72,Africa,False,
12882,2023-07-02 16:18:02,2023-07-02 16:35:02,False,"Shoes, Accessories, Clothing",3,$267.24,Asia,False,
919591,2023-06-19 23:33:44,2023-06-20 00:26:44,False,"Shoes, Accessories, Clothing",3,$269.73,Latin America,True,Payment Issues
35326,2023-06-18 07:56:43,2023-06-18 08:13:43,False,Accessories,3,$116.75,Others,True,Price Comparison
442183,2023-06-22 04:49:08,2023-06-22 05:16:08,True,"Shoes, Clothing, Accessories",4,$175.81,Latin America,True,Price Comparison
961165,2023-06-21 03:07:07,2023-06-21 03:15:07,False,"Clothing, Accessories, Shoes",4,$419.81,Latin America,True,Changed Mind
789949,2023-07-01 02:09:49,2023-07-01 02:18:49,False,"Accessories, Clothing",4,$320.58,Others,True,Price Comparison
132734,2023-07-11 22:35:00,2023-07-11 23:05:00,False,"Clothing, Shoes, Accessories",7,$155.72,Latin America,True,Payment Issues
387098,2023-07-10 00:19:34,2023-07-10 00:47:34,False,"Shoes, Clothing, Accessories",3,,Asia,True,Price Comparison
837620,2023-06-20 02:22:14,2023-06-20 03:19:14,True,"Clothing, Shoes, Accessories",6,$482.11,Europe,True,Price Comparison
313025,2023-07-11 10:29:43,2023-07-11 10:36:43,False,Accessories,3,$212.09,North America,True,Price Comparison
246836,2023-06-19 12:56:25,2023-06-19 13:04:25,False,Clothing,2,$68.2,Africa,True,Price Comparison
939968,2023-06-27 22:08:11,2023-06-27 22:12:11,False,"Shoes, Accessories, Clothing",5,$389.3,,False,
441742,2023-06-14 15:39:47,2023-06-14 16:21:47,True,"Shoes, Accessories, Clothing",5,$200.58,Asia,False,
467259,2023-07-12 10:37:21,2023-07-12 11:37:21,False,"Accessories, Shoes, Clothing",6,$110.62,Africa,True,Price Comparison
555651,2023-07-04 04:47:47,2023-07-04 05:32:47,False,Accessories,6,$146.06,North America,True,High Shipping Costs
574365,2023-06-18 12:20:33,2023-06-18 12:47:33,False,Accessories,6,$168.74,Asia,True,Payment Issues
90370,2023-06-23 03:09:40,2023-06-23 03:17:40,False,"Clothing, Shoes, Accessories",5,$54.55,Asia,True,Price Comparison
17583,2023-07-01 07:47:31,2023-07-01 08:01:31,True,"Accessories, Shoes",9,$483.06,Others,False,
773030,2023-06-15 08:45:52,2023-06-15 09:03:52,False,"Shoes, Accessories",3,$300.15,North America,True,Payment Issues
778943,2023-06-24 06:23:46,2023-06-24 06:51:46,True,Clothing,6,$379.51,Latin America,True,Price Comparison
733016,2023-06-15 04:00:38,2023-06-15 04:44:38,False,"Accessories, Shoes, Clothing",5,$51.99,Europe,True,Changed Mind
654719,2023-06-18 07:42:29,2023-06-18 08:18:29,False,"Clothing, Accessories",5,$462.19,,True,Price Comparison
585177,2023-07-08 01:32:49,2023-07-08 02:31:49,False,Clothing,4,$157.77,North America,True,Payment Issues
213417,2023-07-12 06:09:14,2023-07-12 07:02:14,True,"Shoes, Accessories",6,$519.82,Africa,True,High Shipping Costs
